id,title,search_role,search_role_raw,job_level,company,location,location_raw,salary_display,salary_min,salary_max,salary_avg,extracted_skills,skills_count,job_url,job_description,search_location,scraped_at,salary
91805749,EOS (Engineer On Site) – AIRPORT SEAMLESS SYSTEM DEPLOYMENT,ML Engineer,Ai Engineer,Senior,PT CORRA SISTEM INTERGRASI,Tidak Disebutkan,Tidak Disebutkan,Tidak Disebutkan,,,,"['scala', 'r']",2,https://id.jobstreet.com/id/job/91805749,"WE’RE HIRING!

EOS (Engineer On Site) – AIRPORT SEAMLESS SYSTEM DEPLOYMENT

📍 Deployment Cities: Balikpapan
🕐 Full Time

1. ABOUT THE ROLE

Field installation, configuration, testing, and operational support expert. Deploy biometric autogates, passenger devices, and integrated airport infrastructure across multiple cities. Work closely with Technical Lead and PM.

2. KEY RESPONSIBILITIES

Field Installation: Biometric autogates, QR scanners, access control devices, sensors. Power/network cable assistance

Device Configuration: IP address, device communication, basic settings. Ensure server connectivity

System Testing: Device functionality, integration support, assist with FAT/SAT/POC

Troubleshooting: First-level issues, network, hardware. Escalate complex problems

Operational Support: On-site technical assistance, shadow operations, ensure proper device function

Documentation: Field reports, installation/testing results, configuration notes, issues encountered

3. REQUIRED QUALIFICATIONS

Education:
Diploma/Bachelor’s in Electrical, Computer, IT, Telecommunication Engineering, or related

Experience:
1–3 years as Field Engineer, Technical Support, System Installation, Network Support. Infrastructure projects a plus

4. SKILLS REQUIRED

Technical:

Basic Networking (IP, LAN, troubleshooting)

Hardware Installation (cable management, equipment mounting)

System Setup (device configuration and connectivity testing)

Soft Skills:

Field environment readiness

Good problem-solving

Work under pressure

Willing to travel frequently

Willing to work night shifts for testing

5. PREFERRED EXPERIENCE

Prior experience in: Access control, CCTV, Biometric systems, System integration, Infrastructure deployment projects

6. WHAT WE OFFER

Opportunity on national airport projects

Hands-on with biometric/seamless systems

Large-scale system deployment exposure

Professional engineering development",indonesia,2026-05-02 00:36:53.264083,Tidak Disebutkan
91805644,EOS (Engineer On Site) – AIRPORT SEAMLESS SYSTEM DEPLOYMENT,ML Engineer,Ai Engineer,Senior,PT CORRA SISTEM INTERGRASI,Tidak Disebutkan,Tidak Disebutkan,Tidak Disebutkan,,,,"['scala', 'r']",2,https://id.jobstreet.com/id/job/91805644,"WE’RE HIRING!

EOS (Engineer On Site) – AIRPORT SEAMLESS SYSTEM DEPLOYMENT

📍 Deployment Cities: Surabaya
🕐 Full Time

1. ABOUT THE ROLE

Field installation, configuration, testing, and operational support expert. Deploy biometric autogates, passenger devices, and integrated airport infrastructure across multiple cities. Work closely with Technical Lead and PM.

2. KEY RESPONSIBILITIES

Field Installation: Biometric autogates, QR scanners, access control devices, sensors. Power/network cable assistance

Device Configuration: IP address, device communication, basic settings. Ensure server connectivity

System Testing: Device functionality, integration support, assist with FAT/SAT/POC

Troubleshooting: First-level issues, network, hardware. Escalate complex problems

Operational Support: On-site technical assistance, shadow operations, ensure proper device function

Documentation: Field reports, installation/testing results, configuration notes, issues encountered

3. REQUIRED QUALIFICATIONS

Education:
Diploma/Bachelor’s in Electrical, Computer, IT, Telecommunication Engineering, or related

Experience:
1–3 years as Field Engineer, Technical Support, System Installation, Network Support. Infrastructure projects a plus

4. SKILLS REQUIRED

Technical:

Basic Networking (IP, LAN, troubleshooting)

Hardware Installation (cable management, equipment mounting)

System Setup (device configuration and connectivity testing)

Soft Skills:

Field environment readiness

Good problem-solving

Work under pressure

Willing to travel frequently

Willing to work night shifts for testing

5. PREFERRED EXPERIENCE

Prior experience in: Access control, CCTV, Biometric systems, System integration, Infrastructure deployment projects

6. WHAT WE OFFER

Opportunity on national airport projects

Hands-on with biometric/seamless systems

Large-scale system deployment exposure

Professional engineering development",indonesia,2026-05-02 00:36:57.460421,Tidak Disebutkan
91805538,EOS (Engineer On Site) – AIRPORT SEAMLESS SYSTEM DEPLOYMENT,ML Engineer,Ai Engineer,Senior,PT CORRA SISTEM INTERGRASI,Tidak Disebutkan,Tidak Disebutkan,Tidak Disebutkan,,,,"['scala', 'r']",2,https://id.jobstreet.com/id/job/91805538,"WE’RE HIRING!

EOS (Engineer On Site) – AIRPORT SEAMLESS SYSTEM DEPLOYMENT

📍 Deployment Cities: Bali
🕐 Full Time

1. ABOUT THE ROLE

Field installation, configuration, testing, and operational support expert. Deploy biometric autogates, passenger devices, and integrated airport infrastructure across multiple cities. Work closely with Technical Lead and PM.

2. KEY RESPONSIBILITIES

Field Installation: Biometric autogates, QR scanners, access control devices, sensors. Power/network cable assistance

Device Configuration: IP address, device communication, basic settings. Ensure server connectivity

System Testing: Device functionality, integration support, assist with FAT/SAT/POC

Troubleshooting: First-level issues, network, hardware. Escalate complex problems

Operational Support: On-site technical assistance, shadow operations, ensure proper device function

Documentation: Field reports, installation/testing results, configuration notes, issues encountered

3. REQUIRED QUALIFICATIONS

Education:
Diploma/Bachelor’s in Electrical, Computer, IT, Telecommunication Engineering, or related

Experience:
1–3 years as Field Engineer, Technical Support, System Installation, Network Support. Infrastructure projects a plus

4. SKILLS REQUIRED

Technical:

Basic Networking (IP, LAN, troubleshooting)

Hardware Installation (cable management, equipment mounting)

System Setup (device configuration and connectivity testing)

Soft Skills:

Field environment readiness

Good problem-solving

Work under pressure

Willing to travel frequently

Willing to work night shifts for testing

5. PREFERRED EXPERIENCE

Prior experience in: Access control, CCTV, Biometric systems, System integration, Infrastructure deployment projects

6. WHAT WE OFFER

Opportunity on national airport projects

Hands-on with biometric/seamless systems

Large-scale system deployment exposure

Professional engineering development",indonesia,2026-05-02 00:37:01.680322,Tidak Disebutkan
91805104,Site Engineer (MEP),ML Engineer,Ai Engineer,Tidak Disebutkan,PT Alam Sutera Realty Tbk,Tidak Disebutkan,Tidak Disebutkan,Tidak Disebutkan,,,,['r'],1,https://id.jobstreet.com/id/job/91805104,"Job Description:

Supervise Electrical and Mechanical works in building

Supervise the project's execution and deliver project with agreed timelines and budget.

Monitor contractor's activity and maintain records.

Identify, respond, and evaluate technical issues to maintain the schedule.


Requirements:

Bachelor's Degree majoring in Electrical or Mechanical Engineering from reputable university.

Minimum 2 year of working experience in Project Management (Landed/Housing or High Rise building)

Willing to work at Tangerang Area",indonesia,2026-05-02 00:37:05.947727,Tidak Disebutkan
91761801,AI Video Specialist,ML Engineer,Ai Engineer,Senior,pt.nusantara alami group,Tidak Disebutkan,Tidak Disebutkan,Rp 6.000.000 - Rp 9.000.000,6000000.0,9000000.0,7500000.0,"['git', 'r']",2,https://id.jobstreet.com/id/job/91761801,"We are seeking for AI Video Specialists who are early adopters of the Higgsfield ecosystem. As generative video transitions from ""experimental"" to ""commercial,"" we are looking for the creators who know how to harness specific physics-based motion and character consistency to deliver high-end brand assets.

By applying, you will be shortlisted for upcoming project-based and full-time roles within our partner network of digital agencies, e-commerce brands, and production houses.

Key Responsibilities:

Lead the production of AI-generated video assets using our platform, focusing on realistic human movement and cinematic environmental rendering

Utilize the platform's unique features to maintain stable character identities across multiple scenes and shots

Direct complex scenes by leveraging the platform's physics-aware engine to ensure natural movement and realistic interactions

Seamlessly blend outputs with traditional post-production tools (After Effects, Premiere Pro, DaVinci Resolve) for professional-grade finishing

Develop and refine complex prompts and ""camera"" instructions to achieve specific director-level visuals

Produce multiple variations of a concept to support A/B testing for performance marketing and social media campaigns



Must-Have Qualifications

Proven experience specifically within the ecosystem (demonstrated in portfolio)

A deep understanding of the current generative video landscape (Runway, Luma, Kling, etc.) and why it is the chosen tool for specific tasks

A strong background in cinematography, pacing, and composition. You aren't just an ""operator""; you are a visual director

Ability to stay ahead of rapid updates in AI video models and integrate new features into your workflow instantly

A reel that showcases consistency, realistic motion, and high resolution—not just ""AI artifacts.""



Nice-to-Haves

Background in traditional VFX or 3D animation (Blender, Cinema 4D)

Experience in Direct Response (DR) marketing or E-commerce ad production

Knowledge of AI voice synthesis (ElevenLabs) to create full-stack AI video assets",indonesia,2026-05-02 00:37:10.184633,Rp 6.000.000 – Rp 9.000.000 per month
91820200,Project Manager AI & Computer Vision,ML Engineer,Ai Engineer,Junior,Techconnect.id,Tidak Disebutkan,Tidak Disebutkan,Tidak Disebutkan,,,,['r'],1,https://id.jobstreet.com/id/job/91820200,"Mengelola dan mengkoordinasikan kegiatan riset serta project di bidang Artificial Intelligence (AI) dan Computer Vision (internal & eksternal)
Menyusun perencanaan project (scope, timeline, resource) serta memastikan pelaksanaan berjalan sesuai target kualitas dan output
Mengembangkan dan mengimplementasikan solusi AI (machine learning, deep learning, dan computer vision) termasuk pengolahan data, training, evaluasi, dan deployment model
Berkoordinasi dengan dosen dan stakeholder dalam pelaksanaan project terapan serta mendukung pembelajaran berbasis project (project-based learning)
Mengidentifikasi dan mengembangkan peluang kerja sama eksternal serta income generating berbasis solusi AI
Bertindak sebagai instruktur teknis dengan memberikan pelatihan dan pendampingan kepada dosen, mahasiswa, dan peserta magang
Mengelola dan melakukan supervisi tim project (termasuk mahasiswa magang) untuk memastikan efektivitas kerja dan pencapaian target
Melakukan monitoring, evaluasi, serta penyusunan laporan dan dokumentasi project secara berkala

Requirements

Mengelola dan mengkoordinasikan kegiatan riset serta project di bidang Artificial Intelligence (AI) dan Computer Vision (internal & eksternal)
Mengawasi aspek teknis, operasional, dan pengadaan dalam pelaksanaan project
Mendukung pelaksanaan project akademik bersama dosen
Mengembangkan solusi berbasis AI yang berpotensi menghasilkan pendapatan bagi institusi
Bertindak sebagai instruktur teknis bagi dosen, mahasiswa, dan peserta magang
Memberikan pelatihan dan pendampingan dalam bidang AI dan Computer Vision
Melakukan supervisi dan koordinasi tim untuk memastikan efektivitas pelaksanaan project",indonesia,2026-05-02 00:37:14.359843,Tidak Disebutkan
91804486,Junior Embedded Hardware Engineer,ML Engineer,Ai Engineer,Junior,PT. RESPATI SOLUSI REKATAMA,Tidak Disebutkan,Tidak Disebutkan,Tidak Disebutkan,,,,"['r', 'c++']",2,https://id.jobstreet.com/id/job/91804486,"Kami membuka posisi Junior Embedded Hardware Engineer untuk bergabung dalam tim pengembangan sistem persenjataan berbasis platform RCWS (Remote Control Weapon System). Kandidat akan terlibat langsung dalam desain hardware, pengembangan firmware, dan validasi sistem elektronik pada produk pertahanan yang sedang aktif dikembangkan.




Tanggung Jawab :

Desain dan layout PCB untuk sistem kontrol, power management, dan antarmuka sensor pada platform RCWS; termasuk pembuatan gambar teknis dan dokumentasi engineering (skematik, BOM, drawing assembly).

Perencanaan dan dokumentasi cabling — harness, routing, konektor.

Testing dan validasi — pengujian fungsional, integrasi sistem, dan verifikasi kinerja hardware.

Pemrograman embedded — firmware mikrokontroler (STM32/ARM Cortex), komunikasi serial, integrasi peripheral.

Board bring-up, debug hardware, dan iterasi prototipe 




Kualifikasi :

S1 Teknik Elektro / Fisika Teknik (Fresh graduates are welcome)

Pengalaman < 3 tahun

Terampil dalam PCB Design & Schematic

Mampu membaca skematik dan layout PCB multilayer; familiar dengan tools desain PCB (Altium Designer, KiCad)

Embedded Programming

Pernah menulis firmware C/C++ untuk embedded target

Communication Protocols

Paham protokol komunikasi: UART, SPI, I²C, CAN

Test Equipment

Terbiasa dengan osiloskop, logic analyzer, multimeter




Nilai Plus :

RTOS — FreeRTOS / Zephyr

Kontrol motor — BLDC / servo

Background robotika atau sistem kendali


Note : Lampirkan Portofolio (Jika Ada)",indonesia,2026-05-02 00:37:18.562028,Tidak Disebutkan
91802836,Foreman Automation Engineering,ML Engineer,Ai Engineer,Tidak Disebutkan,PT Prakarsa Alam Segar,Tidak Disebutkan,Tidak Disebutkan,Tidak Disebutkan,,,,['r'],1,https://id.jobstreet.com/id/job/91802836,"Responsibilities

Develop, modify, and maintain PLC programs for industrial automation systems.

Setup and maintain HMI and SCADA systems for process monitoring and control.

Perform troubleshooting with strong analytical thinking on automation systems and control programs in production machines.

Create electrical wiring diagrams and PID documentation.

Having initiative to develop and improve automation systems to increase productivity and operational efficiency.




Requirements

Bachelor’s Degree in Electrical Engineering, Automation Engineering, Industrial Automation, or related fields.

Minimum 1 year of experience in automation, control system programming, or industrial automation engineering.

Experience in automation system development or improvement in manufacturing industries (such as FMCG) will be an advantage.

Willing to work in a shift system.

Placement: Pondok Ungu, Bekasi",indonesia,2026-05-02 00:37:26.962871,Tidak Disebutkan
91801849,Trainer,ML Engineer,Ai Engineer,Junior,Asaba Group,Tidak Disebutkan,Tidak Disebutkan,Rp 5.500.000 - Rp 7.000.000,5500000.0,7000000.0,6250000.0,['r'],1,https://id.jobstreet.com/id/job/91801849,"About the role

We have an exciting opportunity for an experienced Trainer to join our team at Asaba Group in Jakarta. As a Trainer , you will be responsible for delivering high-quality training programs to upskill our clients' employees in various coding language and Technologies. It's only that, this position able to support training for any product such as scientific calculator.

Job Description :

Developing and delivering comprehensive coding training programs to Client (Student or Teacher).

Develop and deliver training program for scientific calculator.

Designing engaging and interactive learning materials, including presentations, workshops, and hands-on exercises.

Providing one-on-one coaching and mentoring to help trainees achieve their learning objectives.

Assessing trainee progress and providing timely feedback to ensure successful outcomes.

Continuously updating your knowledge and skills to stay up-to-date with the latest coding trends and best practices.

Collaborating with the training team to share knowledge and best practices.

Maintaining accurate training records and providing detailed reports on training activities and outcomes.

What we're looking for

Bachelor’s degree in Math, Mathematic, Engineer, Electro Engineering, Computer Science, Engineering, Robotics, or related field

Strong understanding of Robotics systems, IoT, and Artificial Intelligence concepts.

Fresh Graduate are welcome to apply

Experience with robotics platforms (Arduino, etc.).

Excellent communication and presentation skills.

A passion for teaching and empowering others through technology.

Able to communicate English Language ( Speak and Writing)

Able to Mandarin is point plus

Placement in Gambir, Central Jakarta




Apply now to become our next Trainer !",indonesia,2026-05-02 00:37:31.177673,Rp 5.500.000 – Rp 7.000.000 per month
91798868,Founding Commercial Lead,ML Engineer,Ai Engineer,Senior,Yasu,Tidak Disebutkan,Tidak Disebutkan,Tidak Disebutkan,,,,"['r', 'aws', 'azure', 'gcp', 'react']",5,https://id.jobstreet.com/id/job/91798868,"About Yasu:

Yasu is an AI-powered cloud cost optimization platform that prevents waste before it happens. We're building the autonomous cloud engineer that helps companies cut cloud costs by 30%+ through shift-left prevention and multi-agent AI precision.

The problem is massive: €512B is wasted annually on cloud costs, and it's only getting worse with GenAI driving explosive growth. Current tools are reactive dashboards that show problems after the money is already spent. Yasu is different, our AI agents catch cost issues in development (10x cheaper to fix) and autonomously optimize infrastructure in real-time.

Since launch, we've been growing rapidly with 300% month-over-month growth in cloud spend under management. We're hitting the market right when AI and cloud costs are becoming CXO-level conversations within organizations.

Our founding team brings deep expertise: an ex-AWS sales leader who has taken multiple teams from 0 to $100M in revenue, and an expert AI architect who's built and shipped complex AI systems from 0 to production 3x. We are backed by some of the leading VCs

Read about our recent raise - https://techfundingnews.com/yasu-ai-cloud-engineer-pre-seed-funding-2025/

Tasks


What You'll Actually Do

Own the full sales cycle end-to-end - you build the pipeline, run discovery, build relationships, and close the deal. No handoffs.
Get out there - events, LinkedIn, cold outreach, warm intros. You suggest the coffee, not wait to be invited.
Co-sell with the CEO in the first phase, learn the story fast, then own it independently
Build the GTM motion as you go - there is no playbook yet. You create it based on what works in the market
Feed what you hear back into messaging, positioning and ICP - you are our best source of market intelligence
Hit ARR targets - not activity metrics. We care about revenue, not calls made or emails sent
Eventually hire and build the team under you as we scale
Requirements


You're a great fit if you

Have 3+ years of full-cycle B2B SaaS sales experience—you've owned pipeline, run discovery, and closed deals yourself end-to-end
Have sold to technical buyers—CTOs, Heads of Engineering, Platform or Infrastructure leads
Have worked in a startup or scale-up under 50 people and know what building from scratch actually means
Have 2+ years of experience in the Benelux market with an active network you can actually call on
Are comfortable with a SMB+ sales cycle and know how to keep deals moving without losing momentum
Use CRM and sales engagement tools naturally—HubSpot, Clay, or similar

Bonus points for

2+ years selling in cloud cost management, FinOps or DevOps tooling—competitors like CloudZero, Apptio, Spot.io
Previous experience at AWS, GCP, Azure or a high-growth infrastructure or developer tools company
Existing relationships with mid-market tech companies in Benelux
Some familiarity with IaC, Terraform or cloud cost concepts—enough to hold the first conversation without needing a hand
Benefits

Competitive base salary + commission
Paid time off and company holidays
Equity in a high-growth startup
Hybrid/flexible—we care about output, not hours logged

The Anti-Pitch

We're not for everyone.

If you need a perfect sales process already laid out, you'll hate it here
If you want work-life balance, join after our Series B
If you prefer meetings over results, we're not a fit
If you're waiting for someone to tell you what to do, this isn't the role",indonesia,2026-05-02 00:37:35.400323,Tidak Disebutkan
91779788,Programmable Logic Controller (PLC) Automation Engineer,ML Engineer,Ai Engineer,Senior,PT Ecolab International Indonesia,Tidak Disebutkan,Tidak Disebutkan,Tidak Disebutkan,,,,['r'],1,https://id.jobstreet.com/id/job/91779788,"Core Job Responsibilities

PLC/SCADA Programming: Develop, modify, and troubleshoot PLC programs (Tia Portal, Step7, Siemens) and HMI/SCADA screens for industrial automation.

Field Instrument & IMCC Management: Maintain field instruments (flow meters, pressure/temperature transmitters, analyzers) and manage Intelligent Motor Control Centers (IMCCs), VFD drives, and Profibus/Profinet encoders. Hand on experience in maintaining high voltage & low voltage switch gears as per local rules & regulations.

Detail Engineering & Documentation: Create and review P&IDs, instrument datasheets, I/O lists, control narratives, loop drawings, and hook-up drawings.

Commissioning & Troubleshooting: Lead site activities, including commissioning, Site Acceptance Testing (SAT), and diagnosing complex instrument/logic malfunctions to minimize downtime.

Maintenance: Manage spare, create yearly maintenance budget & plan, maintain regular PM follow TPM standards. 

Technical Vendor & Customer Support: Lead technical interactions with end users, vendors, and internal proposal teams to freeze specifications and provide technical expertise to site teams. 

Required Technical Skills

Siemens Systems Expertise: Deep knowledge of SIMATIC S7 PLC, WinCC SCADA, and IMCC communication protocols.

Field Instrument Knowledge: Hands-on experience with field instruments (calibrations, configurations) and smart instruments with communication protocols (Profibus/Profinet).

Electrical Design: Hand on experience in maintaining high voltage & low voltage switch gears as per local rules & regulations.

Safety Standards: Thorough familiarity with industry safety procedures and hazardous area certifications. 


Education and Experience Requirements

Qualification: Bachelor's degree in Instrumentation, Electrical, or Electronics Engineering from reputable university.

Experience: 5+ years of relevant experience in engineering or maintenance, with a minimum of 3-4 years specialized in I&C (Instrumentation & Control) and Siemens PLC systems.

Industry Preference: Experience in heavy industries such as Chemical, Spesiality Chemical, FMCG, oil & Gas, Pharmaceutical industry.

Soft Skills: Strong teamwork, troubleshooting, documentation, and intercultural competence for working with regional teams. 

Key Focus Areas for 5+ Year Experience

Proactive Maintenance: Developing preventative maintenance routines and strategies for plant instruments to improve uptime.

Project Execution: Managing technical obligations and deliverables on time, including documentation, purchasing specifications, and vendor evaluation.",indonesia,2026-05-02 00:38:33.666221,Tidak Disebutkan
91778079,Automation & Instrument Engineer (Project Based),ML Engineer,Ai Engineer,Tidak Disebutkan,PT Transavia Otomasi Pratama,Tidak Disebutkan,Tidak Disebutkan,Tidak Disebutkan,,,,['r'],1,https://id.jobstreet.com/id/job/91778079,"Responsibilities:

Programming PLC and HMI based on control philosophy, logic matric, sequence, and flow chart system to maximize solution and services given to customers.

Analyzing customer’s problem and troubleshooting to give best solution to customers.

Providing advice and consultancy support.

Leverage best practices, and all available tools / resources to optimize end solution.

Requirements:

Bachelor's degree in Electrical Engineering, Mechatronics, Physics Engineering, Physics Instrumentation or equivalent from a reputable university.

Have a minimum of 5 years experience in automation system in Oil & Gas industry 

Have a good knowledge of PLC and automation system (espescially using PLC Allen Bradley).

Good communication skills and having experience in training delivery are preferable.

Placement: Duri (Riau)",indonesia,2026-05-02 00:38:42.145889,Tidak Disebutkan
91777693,Engineering,ML Engineer,Ai Engineer,Tidak Disebutkan,Calito Management Bali,Tidak Disebutkan,Tidak Disebutkan,Rp 3.791.100,3791100.0,3791100.0,3791100.0,['r'],1,https://id.jobstreet.com/id/job/91777693,"•Minimum 1 year experience in related position.

•Have a good attitude and commit to full-time.

•Good communication and interpersonal skills

•Creative, energic and strong teamwork skills.

•Billingual in English is a plus.",indonesia,2026-05-02 00:38:46.392981,Rp 3.791.100 per month
91775703,Staff Engineering,ML Engineer,Ai Engineer,Senior,PT API INTERNATIONAL INDONESIA,Tidak Disebutkan,Tidak Disebutkan,Tidak Disebutkan,,,,['r'],1,https://id.jobstreet.com/id/job/91775703,"Kami adalah perusahaan berkembang yang bergerak di bidang komponen otomotif. Kami sedang mencari kandidat untuk mengisi posisi dan bekerja sebagai Staff Engineering.

Persyaratan :

Pendidikan minimal S1/D3 Jurusan Teknik Elektro/Automasi

Pengalaman sebagai Staff Engineering min 2 tahun

Bisa berbahasa Inggris Conversation level (Wajib), Bahasa jepang (nilai lebih)

Bisa menggunakan aplikasi 2D dan 3D CAD serta mengerti elektrikal

Problem Solving, mampu membaca gambar teknik

Job Description :

Membuat dan memantau master schedule/planning project.

Mengkomunikasikan master schedule/planning kepada team

Berkoordinasi dengan vendor dan customer

Membuat layout/maping proses dan standar proses produksi

Melakulan aktivitas imporvement",indonesia,2026-05-02 00:38:50.657846,Tidak Disebutkan
91760515,Artificial Lift Group Leader,ML Engineer,Ai Engineer,Senior,PT Epsindo Jaya Pratama,Tidak Disebutkan,Tidak Disebutkan,Tidak Disebutkan,,,,['r'],1,https://id.jobstreet.com/id/job/91760515,"Kualifikasi:

Pendidikan min. D3 Teknik Mesin/Perminyakan/Elektro

Pengalaman kerja min. 5 tahun di bidang Artificial Lift sistem

Pengalaman kerja 3-7 tahun pada project pompa Reciprocating/Hydraulic Pump Unit/SRP/PCP/ESP

Memahami desain aplikasi, instalasi, dan operasi berbagai macam Artificial Lift

Mampu menggunakan komputer dan menggunakan Ms. Office

Memiliki pengetahuan dan kemampuan electrical yang sangat baik

Memahami seluruh aspek dalam sistem keselamatan kerja

Memiliki kemampuan komunikasi dan pemahaman teknis yang baik

Memahami hal-hal yang diperlukan dalam mendukung berjalannya Quality System

Diutamakan memiliki kemampuan bahasa Inggris yang baik",indonesia,2026-05-02 00:39:25.021114,Tidak Disebutkan
